device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
8235056963,347789049427,"(0.032846007496118546, 0.21999360620975494)","(-171.73333740234375, 168.42974853515625, 53.257572174072266)",1,3.7980804443359375,1,"(-72.32977294921875, 49.02918243408203, 896.2090454101562)","(0.6088774800300598, 0.37512364983558655, 1.000917673110962)",1,"(0.05908069387078285, 0.20571476221084595)","(-162.08900451660156, 171.20436096191406, 54.267391204833984)",1,3.848907470703125,1,"(-11.58360481262207, 34.9207763671875, 898.4076538085938)","(0.5125511288642883, 0.40637198090553284, 0.9983214139938354)",1,1705936668282,0.05,0.21
8312199047,347866192103,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745448
8312210150,347866203206,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745448
8312221254,347866214311,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745451
8312232357,347866225414,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745465
8312243460,347866236517,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745473
8312254563,347866247620,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745484
8312265666,347866258723,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745496
8312276769,347866269826,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745506
8312287872,347866280929,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745518
8312298975,347866292032,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745530
8312310079,347866303136,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745541
8312321182,347866314239,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745580
8312332285,347866325342,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745581
8312343388,347866336446,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745581
8312354491,347866347549,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745584
8312365594,347866358652,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745597
8312376697,347866369755,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745608
8312387800,347866380858,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745618
8312398904,347866391962,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745629
8312410007,347866403065,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745641
8312421110,347866414168,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745651
8312432213,347866425271,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745663
8312443316,347866436374,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745674
8312454419,347866447477,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(107.58699798583984, 10.04682731628418, 817.8670654296875)","(0.30732262134552, 0.45935043692588806, 0.8499483466148376)",1,1705936745684
8312465522,347866458581,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(108.92623901367188, 10.16258430480957, 829.4126586914062)","(0.30763107538223267, 0.459406316280365, 0.8731928467750549)",1,1705936745711
8312491265,347866484324,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.12792205810547, 10.304911613464355, 829.3825073242188)","(0.30727583169937134, 0.4590841233730316, 0.8731889724731445)",1,1705936745732
8312502368,347866495427,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.13765716552734, 10.321671485900879, 829.3805541992188)","(0.3072584271430969, 0.4590459167957306, 0.8731882572174072)",1,1705936745733
8312513471,347866506530,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.13809204101562, 10.323651313781738, 829.3803100585938)","(0.3072575628757477, 0.45904138684272766, 0.8731878399848938)",1,1705936745735
8312524575,347866517634,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.1380844116211, 10.323888778686523, 829.3800048828125)","(0.3072575032711029, 0.4590408504009247, 0.873187243938446)",1,1705936745749
8312535678,347866528737,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.13805389404297, 10.323905944824219, 829.3798217773438)","(0.3072575330734253, 0.4590407907962799, 0.8731868863105774)",1,1705936745757
8312546781,347866539840,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.13803100585938, 10.323909759521484, 829.379638671875)","(0.3072575330734253, 0.4590407907962799, 0.8731865286827087)",1,1705936745769
8312557884,347866550943,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.13800048828125, 10.32390022277832, 829.3794555664062)","(0.3072575330734253, 0.4590407907962799, 0.8731861710548401)",1,1705936745780
8312568987,347866562046,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.13797760009766, 10.323899269104004, 829.3792724609375)","(0.3072575330734253, 0.4590407907962799, 0.8731858134269714)",1,1705936745791
8312580090,347866573149,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(109.13794708251953, 10.323897361755371, 829.3789672851562)","(0.3072575032711029, 0.4590407907962799, 0.8731851577758789)",1,1705936745802
8312591193,347866584253,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745812
8312602296,347866595356,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745829
8312623738,347866616798,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745883
8312634841,347866627901,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745883
8312645944,347866639004,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745883
8312657047,347866650107,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745886
8312668150,347866661210,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745900
8312679253,347866672313,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745908
8312690357,347866683417,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745920
8312701460,347866694520,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745931
8312712563,347866705624,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745942
8312723666,347866716727,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745953
8312734769,347866727830,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745965
8312745872,347866738933,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936745976
8312756975,347866750036,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746016
8312768078,347866761139,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746016
8312779182,347866772243,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(71.56568908691406, 34.521385192871094, 827.1712646484375)","(0.37100669741630554, 0.402667760848999, 0.8619574904441833)",1,1705936746016
8312790285,347866783346,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(68.36817169189453, 36.12310791015625, 822.3870849609375)","(0.375794917345047, 0.3984506130218506, 0.8520285487174988)",1,1705936746032
8312815261,347866808322,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(68.20619201660156, 36.3419189453125, 822.3905029296875)","(0.3760721683502197, 0.3979424238204956, 0.8520277142524719)",1,1705936746039
8312826364,347866819426,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(68.1979751586914, 36.36791229248047, 822.3899536132812)","(0.37608587741851807, 0.39788222312927246, 0.8520275950431824)",1,1705936746049
8312837467,347866830529,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(68.19754028320312, 36.370994567871094, 822.3897705078125)","(0.376086562871933, 0.3978750705718994, 0.8520274758338928)",1,1705936746060
8312848570,347866841632,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(68.197509765625, 36.371360778808594, 822.3896484375)","(0.376086562871933, 0.39787420630455017, 0.8520272374153137)",1,1705936746071
8312859674,347866852736,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(68.197509765625, 36.371395111083984, 822.3895874023438)","(0.376086562871933, 0.397874116897583, 0.8520271182060242)",1,1705936746082
8312870777,347866863839,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(66.32131958007812, 36.36137771606445, 822.5449829101562)","(0.3793559968471527, 0.39787304401397705, 0.8520301580429077)",1,1705936746093
8312881880,347866874942,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(64.97657775878906, 36.35373306274414, 822.6535034179688)","(0.38169822096824646, 0.39787307381629944, 0.8520320057868958)",1,1705936746104
8312892983,347866886045,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(64.0750961303711, 36.348472595214844, 822.7251586914062)","(0.3832678496837616, 0.39787331223487854, 0.8520333170890808)",1,1705936746115
8312904086,347866897148,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746125
8312915189,347866908251,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746167
8312937738,347866930800,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(32.6461067199707, 47.846248626708984, 819.6429443359375)","(0.437243789434433, 0.3702632486820221, 0.8433740139007568)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746168
8312948841,347866941904,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(33.20940399169922, 46.38889694213867, 815.05517578125)","(0.4359603226184845, 0.37305012345314026, 0.8340988755226135)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746185
8312973261,347866966324,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(34.38359832763672, 45.48950958251953, 815.05859375)","(0.43392449617385864, 0.37517064809799194, 0.834101676940918)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746196
8312984364,347866977427,"(0.4607909619808197, 0.6062939167022705)","(-14.412830352783203, 93.36590576171875, 25.936506271362305)",1,4.64337158203125,1,"(32.36312484741211, 45.75431823730469, 815.1398315429688)","(0.4374547004699707, 0.3745211362838745, 0.834128201007843)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746207,0.4607909619808197,0.6062939167022705
8312995467,347866988530,"(0.46647191047668457, 0.614200234413147)","(-12.324424743652344, 91.82960510253906, 25.377336502075195)",1,4.487396240234375,1,"(34.11795425415039, 46.75837707519531, 815.0097045898438)","(0.43436405062675476, 0.37220287322998047, 0.8341251015663147)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746218,0.46647191047668457,0.614200234413147
8313006570,347866999633,"(0.46647191047668457, 0.614200234413147)","(-12.324424743652344, 91.82960510253906, 25.377336502075195)",1,4.487396240234375,1,"(33.375144958496094, 46.872554779052734, 815.0346069335938)","(0.4356614053249359, 0.3719243109226227, 0.8341264724731445)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746229,0.46647191047668457,0.614200234413147
8313017673,347867010736,"(0.46532395482063293, 0.6211324334144592)","(-12.746431350708008, 90.4825668334961, 24.887052536010742)",1,4.4967041015625,1,"(31.890087127685547, 46.49309158325195, 815.1223754882812)","(0.4382674992084503, 0.37278804183006287, 0.8341396450996399)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746241,0.46532395482063293,0.6211324334144592
8313028776,347867021839,"(0.45350897312164307, 0.6498697996139526)","(-17.089820861816406, 84.89847564697266, 22.854585647583008)",1,4.703399658203125,1,"(32.64604568481445, 46.4530143737793, 815.0936889648438)","(0.43694591522216797, 0.372893750667572, 0.8341375589370728)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746251,0.45350897312164307,0.6498697996139526
8313039879,347867032942,"(0.45350897312164307, 0.6498697996139526)","(-17.089820861816406, 84.89847564697266, 22.854585647583008)",1,4.703399658203125,1,"(31.442712783813477, 46.055625915527344, 815.155517578125)","(0.43905824422836304, 0.37380170822143555, 0.8341214656829834)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746263,0.45350897312164307,0.6498697996139526
8313050982,347867044045,"(0.44211649894714355, 0.6414973139762878)","(-21.277929306030273, 86.52537536621094, 23.446775436401367)",1,4.673736572265625,1,"(29.936038970947266, 45.42226028442383, 815.2452392578125)","(0.441705584526062, 0.375256210565567, 0.8341164588928223)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746274,0.44211649894714355,0.6414973139762878
8313062086,347867055149,"(0.4726904630661011, 0.6317116022109985)","(-10.038382530212402, 88.42687225341797, 24.138906478881836)",1,4.4857330322265625,1,"(29.85844612121582, 45.538902282714844, 815.2420043945312)","(0.44183894991874695, 0.37498247623443604, 0.8341172933578491)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746314,0.4726904630661011,0.6317116022109985
8313073189,347867066253,"(0.47180894017219543, 0.635187566280365)","(-10.362433433532715, 87.75146484375, 23.893077850341797)",1,4.49822998046875,1,"(29.651390075683594, 45.16688919067383, 815.2673950195312)","(0.4422082304954529, 0.37584763765335083, 0.8341115713119507)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746315,0.47180894017219543,0.635187566280365
8313084292,347867077356,"(0.47469186782836914, 0.6382895112037659)","(-9.302623748779297, 87.14868927001953, 23.673683166503906)",1,4.4926605224609375,1,"(29.19144058227539, 44.98871612548828, 818.9712524414062)","(0.44324809312820435, 0.3767237365245819, 0.8414506912231445)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746315,0.47469186782836914,0.6382895112037659
8313095395,347867088459,"(0.47104012966156006, 0.6361300945281982)","(-10.6450777053833, 87.56832885742188, 23.826335906982422)",1,4.4939117431640625,1,"(29.15608024597168, 44.430442810058594, 818.4666748046875)","(0.4432869553565979, 0.37795400619506836, 0.8403802514076233)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746319,0.47104012966156006,0.6361300945281982
8313106498,347867099562,"(0.4842102825641632, 0.6408179402351379)","(-5.803473472595215, 86.65738677978516, 23.494770050048828)",1,4.5400238037109375,1,"(29.0155029296875, 43.949771881103516, 818.8507690429688)","(0.4435632526874542, 0.37911349534988403, 0.8410849571228027)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746331,0.4842102825641632,0.6408179402351379
8313117601,347867110665,"(0.48211100697517395, 0.6376882195472717)","(-6.575193881988525, 87.26553344726562, 23.716115951538086)",1,4.5478668212890625,1,"(28.872047424316406, 43.41067886352539, 818.6854858398438)","(0.4438111484050751, 0.3803401291370392, 0.8406877517700195)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746344,0.48211100697517395,0.6376882195472717
8313128704,347867121768,"(0.48519548773765564, 0.6424238085746765)","(-5.441266059875488, 86.34532165527344, 23.38125228881836)",1,4.5463104248046875,1,"(28.696502685546875, 42.94646453857422, 819.2115478515625)","(0.4441564083099365, 0.38147643208503723, 0.8416765332221985)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746352,0.48519548773765564,0.6424238085746765
8313139807,347867132871,"(0.47495484352111816, 0.6387324333190918)","(-9.205924987792969, 87.06261444091797, 23.64232063293457)",1,4.50762939453125,1,"(28.517183303833008, 42.44786071777344, 819.109130859375)","(0.4444698393344879, 0.382615864276886, 0.8414077162742615)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746363,0.47495484352111816,0.6387324333190918
8313150911,347867143975,"(0.47513705492019653, 0.6347412467002869)","(-9.138957023620605, 87.8381576538086, 23.924589157104492)",1,4.509063720703125,1,"(28.51679039001465, 42.01408767700195, 820.656982421875)","(0.4445722997188568, 0.38380372524261475, 0.8444527387619019)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746374,0.47513705492019653,0.6347412467002869
8313162014,347867155078,"(0.47544893622398376, 0.6396835446357727)","(-9.024301528930664, 86.87779235839844, 23.575050354003906)",1,4.5011749267578125,1,"(28.46925163269043, 41.48887634277344, 820.4288940429688)","(0.4446493685245514, 0.3849911689758301, 0.843940794467926)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1705936746385,0.47544893622398376,0.6396835446357727
