device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
3219388311,2163309067166,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557792
3219399414,2163309078269,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557802
3219410517,2163309089373,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557813
3219421620,2163309100476,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557825
3219432724,2163309111581,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557836
3219443827,2163309122684,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557847
3219454930,2163309133787,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557858
3219466033,2163309144890,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557869
3219477136,2163309155993,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557909
3219488239,2163309167096,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557910
3219499342,2163309178199,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557910
3219510445,2163309189301,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557913
3219521549,2163309200403,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557925
3219532652,2163309211505,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791557937
3219543755,2163309222607,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-20.064050674438477, 5.992244720458984, 868.4876708984375)","(0.5274960398674011, 0.4668719172477722, 0.937480092048645)",1,1704791557947
3219554858,2163309233708,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-19.987707138061523, 5.885778427124023, 865.6142578125)","(0.527480959892273, 0.4670620560646057, 0.9317299723625183)",1,1704791557965
3219580509,2163309259359,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-19.993757247924805, 5.83375883102417, 865.6156616210938)","(0.5274916291236877, 0.46717602014541626, 0.9317324161529541)",1,1704791557981
3219591612,2163309270462,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-17.351577758789062, 6.669532299041748, 865.6569213867188)","(0.5231335759162903, 0.4653976857662201, 0.9317129850387573)",1,1704791557992
3219602715,2163309281565,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.998590469360352, 5.560129165649414, 865.7227783203125)","(0.5192798376083374, 0.4678780436515808, 0.9317411184310913)",1,1704791558003
3219613818,2163309292667,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.653844833374023, 4.814873218536377, 865.7424926757812)","(0.518723726272583, 0.46951887011528015, 0.931759774684906)",1,1704791558014
3219624922,2163309303772,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.640467643737793, 5.135252475738525, 865.7373657226562)","(0.5186970829963684, 0.4688168168067932, 0.9317526817321777)",1,1704791558025
3219636025,2163309314876,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639824867248535, 5.173582553863525, 865.7371215820312)","(0.5186954736709595, 0.4687328040599823, 0.9317526817321777)",1,1704791558059
3219647128,2163309325981,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639779090881348, 5.178168296813965, 865.7372436523438)","(0.5186952948570251, 0.46872276067733765, 0.9317530393600464)",1,1704791558059
3219658231,2163309337085,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639786720275879, 5.178714752197266, 865.7376098632812)","(0.5186952948570251, 0.46872156858444214, 0.9317537546157837)",1,1704791558060
3219669334,2163309348188,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639791488647461, 5.178782939910889, 865.7379150390625)","(0.5186952948570251, 0.4687214195728302, 0.9317542910575867)",1,1704791558076
3219680437,2163309359291,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639803886413574, 5.178800106048584, 865.7380981445312)","(0.5186952948570251, 0.4687213599681854, 0.9317546486854553)",1,1704791558080
3219691540,2163309370394,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639822006225586, 5.178802013397217, 865.7384643554688)","(0.5186952948570251, 0.4687213599681854, 0.9317553639411926)",1,1704791558093
3219702643,2163309381497,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639819145202637, 5.178801536560059, 865.7388305664062)","(0.5186952948570251, 0.4687213897705078, 0.9317561984062195)",1,1704791558103
3219713747,2163309392601,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.639823913574219, 5.178800106048584, 865.7390747070312)","(0.5186952948570251, 0.4687213897705078, 0.9317566156387329)",1,1704791558114
3219724850,2163309403704,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791558124
3219735953,2163309414808,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791558144
3219758985,2163309437842,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791558162
3219770088,2163309448946,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.37049674987793, 2.264106035232544, 865.11474609375)","(0.5183132886886597, 0.47511187195777893, 0.9304741024971008)",1,1704791558174
3219781192,2163309460051,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-14.356183052062988, 2.1661412715911865, 864.4559936523438)","(0.5183091759681702, 0.4753232002258301, 0.9291558861732483)",1,1704791558209
3219806508,2163309485367,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-13.467684745788574, 1.3445616960525513, 864.4789428710938)","(0.5168581604957581, 0.47714468836784363, 0.929169774055481)",1,1704791558210
3219817611,2163309496470,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7976683378219604, 0.8957332968711853)","(109.42955017089844, 37.12356185913086, 5.465902328491211)",1,4.7370452880859375,1,"(-13.423190116882324, 1.2461928129196167, 864.4816284179688)","(0.5167863368988037, 0.4773615598678589, 0.929173469543457)",1,1704791558224,0.7976683378219604,0.8957332968711853
3219828715,2163309507574,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7976683378219604, 0.8957332968711853)","(109.42955017089844, 37.12356185913086, 5.465902328491211)",1,4.7370452880859375,1,"(-11.447214126586914, 2.4783740043640137, 864.49267578125)","(0.513514518737793, 0.47469672560691833, 0.929144024848938)",1,1704791558229,0.7976683378219604,0.8957332968711853
3219839818,2163309518677,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7976683378219604, 0.8957332968711853)","(109.42955017089844, 37.12356185913086, 5.465902328491211)",1,4.7370452880859375,1,"(-11.34816837310791, 2.625831365585327, 864.4921264648438)","(0.5133492946624756, 0.47437503933906555, 0.929141104221344)",1,1704791558242,0.7976683378219604,0.8957332968711853
3219850921,2163309529781,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.8027776479721069, 0.854506254196167)","(111.3078384399414, 45.13461685180664, 8.381660461425781)",1,4.601043701171875,1,"(-11.34320068359375, 2.6434764862060547, 864.4921875)","(0.5133408308029175, 0.4743364155292511, 0.9291413426399231)",1,1704791558252,0.8027776479721069,0.854506254196167
3219862024,2163309540885,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.8027776479721069, 0.854506254196167)","(111.3078384399414, 45.13461685180664, 8.381660461425781)",1,4.601043701171875,1,"(-10.446598052978516, 1.2217040061950684, 864.5238037109375)","(0.5118855834007263, 0.47747549414634705, 0.9291756749153137)",1,1704791558262,0.8027776479721069,0.854506254196167
3219873127,2163309551989,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.8027776479721069, 0.854506254196167)","(111.3078384399414, 45.13461685180664, 8.381660461425781)",1,4.601043701171875,1,"(-10.401659965515137, 1.051470160484314, 864.52685546875)","(0.5118140578269958, 0.4778500497341156, 0.9291802048683167)",1,1704791558274,0.8027776479721069,0.854506254196167
3219884230,2163309563094,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7480810880661011, 0.9557051062583923)","(91.20032501220703, 25.470186233520508, 1.2244101762771606)",1,4.47723388671875,1,"(-10.399415016174316, 1.0311015844345093, 864.52734375)","(0.5118106603622437, 0.4778948128223419, 0.929180920124054)",1,1704791558285,0.7480810880661011,0.9557051062583923
3219895333,2163309574198,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7480810880661011, 0.9557051062583923)","(91.20032501220703, 25.470186233520508, 1.2244101762771606)",1,4.47723388671875,1,"(-9.06155014038086, -0.39157339930534363, 864.5595092773438)","(0.5096291303634644, 0.4810444414615631, 0.9292141199111938)",1,1704791558296,0.7480810880661011,0.9557051062583923
3219906436,2163309585302,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7588279843330383, 0.8398408889770508)","(95.15113067626953, 47.984275817871094, 9.418951988220215)",1,4.6455841064453125,1,"(-8.471274375915527, -1.9510900974273682, 864.291015625)","(0.508685290813446, 0.48448050022125244, 0.9286694526672363)",1,1704791558308,0.7588279843330383,0.8398408889770508
3219917540,2163309596407,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7622604370117188, 0.8158605694770813)","(96.41295623779297, 52.64400100708008, 11.114980697631836)",1,4.6936492919921875,1,"(-8.732982635498047, -1.5677800178527832, 864.2864379882812)","(0.5091105103492737, 0.48363369703292847, 0.928663969039917)",1,1704791558344,0.7622604370117188,0.8158605694770813
3219928643,2163309607511,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7622604370117188, 0.8158605694770813)","(96.41295623779297, 52.64400100708008, 11.114980697631836)",1,4.6936492919921875,1,"(-8.727410316467285, -1.5636768341064453, 864.2866821289062)","(0.5091013312339783, 0.48362478613853455, 0.9286644458770752)",1,1704791558345,0.7622604370117188,0.8158605694770813
3219939746,2163309618615,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7742213606834412, 0.8191412687301636)","(100.81001281738281, 52.006507873535156, 10.882977485656738)",1,4.706939697265625,1,"(-7.668096542358398, -3.0882198810577393, 864.230224609375)","(0.5073808431625366, 0.4869937002658844, 0.9285395741462708)",1,1704791558345,0.7742213606834412,0.8191412687301636
3219950849,2163309629718,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7752611637115479, 0.8212702870368958)","(101.19225311279297, 51.592811584472656, 10.732390403747559)",1,4.7140350341796875,1,"(-7.3834228515625, -3.3183681964874268, 864.2715454101562)","(0.5069149136543274, 0.48750442266464233, 0.9286189079284668)",1,1704791558359,0.7752611637115479,0.8212702870368958
3219961952,2163309640821,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7752611637115479, 0.8212702870368958)","(101.19225311279297, 51.592811584472656, 10.732390403747559)",1,4.7140350341796875,1,"(-7.377871513366699, -3.3142712116241455, 864.2717895507812)","(0.506905734539032, 0.4874955415725708, 0.9286192655563354)",1,1704791558363,0.7752611637115479,0.8212702870368958
3219973055,2163309651925,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7787090539932251, 0.8101341724395752)","(102.45978546142578, 53.756744384765625, 11.519917488098145)",1,4.7297515869140625,1,"(-6.921642780303955, -3.471233606338501, 864.1539306640625)","(0.5061583518981934, 0.4878503978252411, 0.9283773303031921)",1,1704791558376,0.7787090539932251,0.8101341724395752
3219984158,2163309663028,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7782782912254333, 0.8114126920700073)","(102.30142974853516, 53.50830841064453, 11.429495811462402)",1,4.7315521240234375,1,"(-6.6668243408203125, -3.4386508464813232, 864.1256713867188)","(0.5057386159896851, 0.487784206867218, 0.9283164143562317)",1,1704791558386,0.7782782912254333,0.8114126920700073
3219995261,2163309674131,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7782782912254333, 0.8114126920700073)","(102.30142974853516, 53.50830841064453, 11.429495811462402)",1,4.7315521240234375,1,"(-6.661285877227783, -3.4345619678497314, 864.1258544921875)","(0.5057294368743896, 0.48777535557746887, 0.9283167719841003)",1,1704791558396,0.7782782912254333,0.8114126920700073
3220006365,2163309685235,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7729244828224182, 0.8148419857025146)","(100.33328247070312, 52.84191131591797, 11.187047004699707)",1,4.7477569580078125,1,"(-6.2626447677612305, -3.159477472305298, 863.8487548828125)","(0.5050721168518066, 0.48718151450157166, 0.9277545213699341)",1,1704791558408,0.7729244828224182,0.8148419857025146
3220017468,2163309696338,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7782368659973145, 0.8238720893859863)","(102.28619384765625, 51.08723831176758, 10.548407554626465)",1,4.7464141845703125,1,"(-6.076949596405029, -2.910947561264038, 864.4891357421875)","(0.5047549605369568, 0.4866347014904022, 0.9290307760238647)",1,1704791558419,0.7782368659973145,0.8238720893859863
3220028571,2163309707441,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7794564366340637, 0.8270257115364075)","(102.73454284667969, 50.47444152832031, 10.32534408569336)",1,4.75201416015625,1,"(-5.972945213317871, -2.613206386566162, 864.4712524414062)","(0.504579484462738, 0.48598340153694153, 0.9289916753768921)",1,1704791558430,0.7794564366340637,0.8270257115364075
3220039674,2163309718544,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7738254070281982, 0.8432188034057617)","(100.6644287109375, 47.32789611816406, 9.180070877075195)",1,4.7548065185546875,1,"(-5.875483989715576, -2.210343360900879, 864.3623657226562)","(0.5044141411781311, 0.4851016700267792, 0.9287702441215515)",1,1704791558442,0.7738254070281982,0.8432188034057617
3220050777,2163309729647,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7579771280288696, 0.8595616221427917)","(94.83831787109375, 44.152252197265625, 8.024230003356934)",1,4.688018798828125,1,"(-5.766666412353516, -1.6305289268493652, 864.6962280273438)","(0.504222571849823, 0.48382967710494995, 0.9294339418411255)",1,1704791558452,0.7579771280288696,0.8595616221427917
3220061880,2163309740749,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-69.9556884765625, 5.423621654510498, 861.0298461914062)","(0.61025470495224, 0.46699774265289307, 0.9277680516242981)",1,"(0.7413543462753296, 0.9667952060699463)","(88.72748565673828, 23.315143585205078, 0.4401683211326599)",1,4.429718017578125,1,"(-12.534712791442871, -2.26680588722229, 863.785888671875)","(0.515393078327179, 0.48509442806243896, 0.9277596473693848)",1,1704791558472,0.7413543462753296,0.9667952060699463
3220072983,2163309751850,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-75.7868423461914, 2.053884506225586, 859.53125)","(0.6201603412628174, 0.4742957353591919, 0.925736665725708)",1,"(0.6710184216499329, 1.3613818883895874)","(62.870697021484375, -53.35888671875, -27.46686363220215)",1,3.5075225830078125,1,"(-16.380435943603516, -4.245815277099609, 862.7461547851562)","(0.5217914581298828, 0.4893749952316284, 0.9258241057395935)",1,1704791558494,0.6710184216499329,1.3613818883895874
3220084086,2163309762951,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.667484283447266, 9.331557273864746, 860.8464965820312)","(0.5981727838516235, 0.4585275650024414, 0.9263498783111572)",1,"(0.6647010445594788, 1.6735103130340576)","(60.54828643798828, -114.01005554199219, -49.54206848144531)",1,2.8025054931640625,1,"(-3.716834783554077, 1.7680758237838745, 863.0872802734375)","(0.5008088946342468, 0.47640538215637207, 0.9261940717697144)",1,1704791558494,0.6647010445594788,1.6735103130340576
3220095190,2163309774053,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.0981559753418, 10.753044128417969, 860.777099609375)","(0.5972189903259277, 0.4554033577442169, 0.9261622428894043)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.601417303085327, 2.101527452468872, 862.9609985351562)","(0.5006144046783447, 0.4756738841533661, 0.9259422421455383)",1,1704791558497
3220106293,2163309785154,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-75.93907165527344, 2.986905813217163, 858.7817993164062)","(0.6205084919929504, 0.4722256660461426, 0.9242758750915527)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-15.656665802001953, -4.520257949829102, 862.0253295898438)","(0.5206233263015747, 0.49000126123428345, 0.9243587851524353)",1,1704791558511
3220117396,2163309796255,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-63.17142868041992, 10.971586227416992, 859.9393310546875)","(0.5990919470787048, 0.4548749625682831, 0.9246525764465332)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-3.375133991241455, 2.312962293624878, 862.2026977539062)","(0.5002428889274597, 0.47520899772644043, 0.9244248270988464)",1,1704791558519
3220128499,2163309807355,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-76.53055572509766, 3.0646073818206787, 858.5917358398438)","(0.6215156316757202, 0.4720401167869568, 0.924002468585968)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-15.06173324584961, -4.568413257598877, 861.8994750976562)","(0.5196455121040344, 0.49012070894241333, 0.924086332321167)",1,1704791558530
3220139602,2163309818456,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.701416015625, 12.176830291748047, 859.8200073242188)","(0.5983107089996338, 0.45222073793411255, 0.9243782758712769)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-1.8186825513839722, 3.2870967388153076, 862.040771484375)","(0.4976595640182495, 0.4730951189994812, 0.9240978956222534)",1,1704791558541
3220150705,2163309829557,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-76.06681060791016, 3.0904674530029297, 858.6859130859375)","(0.6207327842712402, 0.4719932973384857, 0.9241081476211548)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-13.451205253601074, -4.861871719360352, 861.9803466796875)","(0.5169885754585266, 0.49079838395118713, 0.9241979718208313)",1,1704791558552
3220161808,2163309840658,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-62.89826202392578, 12.815927505493164, 859.9063110351562)","(0.5986167788505554, 0.4508090913295746, 0.9245976805686951)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-1.1181747913360596, 3.713752508163452, 862.135009765625)","(0.49649637937545776, 0.47217097878456116, 0.9242874979972839)",1,1704791558563
3220172911,2163309851759,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.87363815307617, 14.98116683959961, 860.0819091796875)","(0.5968682765960693, 0.446058064699173, 0.9248694777488708)",1,"(0.7325968742370605, 1.0030063390731812)","(85.50808715820312, 16.27882957458496, -2.120863914489746)",1,4.27294921875,1,"(-0.8337987661361694, 5.156055927276611, 862.2078247070312)","(0.49600496888160706, 0.46900299191474915, 0.924447238445282)",1,1704791558575,0.7325968742370605,1.0030063390731812
3220184015,2163309862861,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-61.62533950805664, 18.338197708129883, 860.2608642578125)","(0.5963869690895081, 0.4386639893054962, 0.925320565700531)",1,"(0.7322878241539001, 0.9900473356246948)","(85.39447021484375, 18.79694366455078, -1.2043412923812866)",1,4.30792236328125,1,"(-1.3473539352416992, 7.869842052459717, 862.3231201171875)","(0.49681124091148376, 0.4630219340324402, 0.9247202277183533)",1,1704791558586,0.7322878241539001,0.9900473356246948
3220195118,2163309873961,"(0.8587369322776794, 0.7985157370567322)","(131.8794708251953, 56.014339447021484, 12.341723442077637)",1,4.0657196044921875,1,"(-63.524959564208984, 19.031024932861328, 860.1532592773438)","(0.5995327830314636, 0.43709152936935425, 0.9254115223884583)",1,"(0.7339203357696533, 0.9396442174911499)","(85.9946060180664, 28.591001510620117, 2.36039662361145)",1,4.3841400146484375,1,"(-4.079905033111572, 7.734723091125488, 862.3297729492188)","(0.5013231635093689, 0.463264137506485, 0.9247481822967529)",1,1704791558623,0.8,0.87
3220206221,2163309885061,"(0.775875985622406, 0.7495210766792297)","(101.41826629638672, 65.53472900390625, 15.80685043334961)",1,4.35028076171875,1,"(-61.55833053588867, 20.022846221923828, 860.4208984375)","(0.5962324142456055, 0.43495702743530273, 0.925705075263977)",1,"(0.7580574154853821, 0.8127250671386719)","(94.86781311035156, 53.253292083740234, 11.336687088012695)",1,4.51727294921875,1,"(-3.309359312057495, 8.006891250610352, 862.43603515625)","(0.5000466704368591, 0.46268296241760254, 0.924959123134613)",1,1704791558624,0.77,0.78
3220217324,2163309896162,"(0.8045690059661865, 0.7574100494384766)","(111.96635437011719, 64.00178527832031, 15.248899459838867)",1,4.508087158203125,1,"(-59.64595413208008, 23.998870849609375, 860.9557495117188)","(0.5929494500160217, 0.4262586534023285, 0.9267059564590454)",1,"(0.760070264339447, 0.8032060861587524)","(95.60775756835938, 55.102996826171875, 12.009916305541992)",1,4.522491455078125,1,"(-2.844334363937378, 10.432990074157715, 862.7596435546875)","(0.49924081563949585, 0.45736244320869446, 0.9256547689437866)",1,1704791558624,0.78,0.78
3220228427,2163309907262,"(0.7875222563743591, 0.7324128150939941)","(105.69965362548828, 68.859130859375, 17.016830444335938)",1,4.579132080078125,1,"(-59.32841110229492, 24.958423614501953, 861.1074829101562)","(0.5923932194709778, 0.42415958642959595, 0.9270192980766296)",1,"(0.7620381712913513, 0.8162016868591309)","(96.33123016357422, 52.57773971557617, 11.090802192687988)",1,4.5018768310546875,1,"(-3.6018483638763428, 10.269207000732422, 862.8566284179688)","(0.5004922747612, 0.457709938287735, 0.9258504509925842)",1,1704791558638,0.77,0.77
3220239530,2163309918363,"(0.796912431716919, 0.7357284426689148)","(109.15164184570312, 68.2148666381836, 16.782304763793945)",1,4.5521087646484375,1,"(-59.14206314086914, 25.70832633972168, 861.1166381835938)","(0.5920732021331787, 0.4225110411643982, 0.9270560145378113)",1,"(0.7630563378334045, 0.8148362636566162)","(96.70553588867188, 52.84306335449219, 11.187361717224121)",1,4.4173431396484375,1,"(-4.2412261962890625, 10.136895179748535, 862.8261108398438)","(0.5015491247177124, 0.4579872488975525, 0.9257920980453491)",1,1704791558643,0.78,0.78
